variant_out,train_size,train_RMSE,train_MAE,train_R2,train_r,test_size,test_RMSE,test_MAE,test_R2,test_r
1551833,845,0.11913322785346717,0.08733187644963726,0.8533239198770949,0.953213331657838,1,0.0009715535728390678,0.0009715535728390678,,
1551335,845,0.23590290043502488,0.18552210585395118,0.42499615824516657,0.9341730220529335,1,9.740818733250389e-05,9.740818733250389e-05,,
1551316,845,0.05118737462495826,0.029715185467910906,0.9727619826359294,0.9869668982627631,1,0.09338888697284932,0.09338888697284932,,
1551692,845,0.18179543111316465,0.14188185044974297,0.6584878299622576,0.9390699180682944,1,0.0011296937880053148,0.0011296937880053148,,
1551792,845,0.252249774060522,0.19841738931523134,0.34255023846281873,0.933361448503364,1,4.150991428730766e-05,4.150991428730766e-05,,
1551198,845,0.044688089021327496,0.025662557356249213,0.9793578784122391,0.9901009534710833,1,1.0238668332940293e-05,1.0238668332940293e-05,,
1551139,845,0.09457125347853472,0.06386047485366939,0.9075633623469191,0.9620779380865292,1,0.00017781908630887244,0.00017781908630887244,,
1551778,845,0.13078033880119677,0.09785839393044539,0.8232683044514644,0.9502587863939906,1,0.07355124664561807,0.07355124664561807,,
1551898,845,0.06460516372911763,0.03876757229164995,0.9568560012975299,0.979358305106157,1,0.1021385231492955,0.1021385231492955,,
1551440,845,0.08850001537173942,0.058011145943977806,0.9190308674362069,0.9651799521761923,1,0.12204452925422016,0.12204452925422016,,
1551717,845,0.059372459373183126,0.03551588957566981,0.963551851595239,0.9824982290875894,1,0.12623260608938391,0.12623260608938391,,
1551068,845,0.059817562767743526,0.03579104242780417,0.9629879156424983,0.9822430126613502,1,0.027399612628270065,0.027399612628270065,,
1551183,845,0.30342631003637,0.23799828733631134,0.04833467512813239,0.9211957013404386,1,0.19011022696122903,0.19011022696122903,,
1551563,845,0.08079506351382272,0.05201275179649493,0.9325037128374922,0.9695558390856147,1,0.18184294823588887,0.18184294823588887,,
1551740,845,0.11116401732438758,0.07999147448129378,0.8723154749196691,0.9564381967903988,1,0.0005764424718585071,0.0005764424718585071,,
1551820,845,0.06393384783518521,0.03895337201712169,0.9577447020658416,0.9798445223914706,1,4.834269624165444e-05,4.834269624165444e-05,,
1551840,845,0.09186932479432222,0.06131810596904093,0.9127682432996198,0.9634233839897327,1,3.379440818152002e-05,3.379440818152002e-05,,
1551867,845,0.30356036220483223,0.23810330220153386,0.047864812769065845,0.9163262934715786,1,0.043335226993925446,0.043335226993925446,,
1551821,845,0.013027626986963062,0.0053205240637756125,0.9982452547178734,0.9991563630260565,1,0.029542816240721748,0.029542816240721748,,
1551225,845,0.08513493432298484,0.05548862087872118,0.9250522285220035,0.9669485678271479,1,0.05216838508274779,0.05216838508274779,,
1551091,845,0.07542984267088215,0.04762947333675027,0.9411877688972683,0.9729236915719741,1,0.039560606957672384,0.039560606957672384,,
1551547,845,0.04822754149530044,0.027698765030040658,0.9757878362168699,0.9883603544177206,1,0.0700353209581389,0.0700353209581389,,
1551664,845,0.03156863194560382,0.016996362732208208,0.9896882343840454,0.9950878040637499,1,0.09536366902576776,0.09536366902576776,,
1551825,845,0.0950870444932397,0.06435029042381513,0.9065444877618294,0.9618067123559415,1,0.0002558590324736043,0.0002558590324736043,,
1551112,845,0.09321036686488064,0.06234766560740125,0.9101923561286719,0.9627376836275424,1,0.00021102315875021205,0.00021102315875021205,,
1551169,845,0.022529869343176016,0.011306778342158685,0.9947535246468263,0.9975002738736781,1,0.03989590294416412,0.03989590294416412,,
1551209,845,0.04829143320858686,0.027603371491633808,0.9758982058573248,0.9884393469654322,1,5.154204816060215e-06,5.154204816060215e-06,,
1551756,845,0.05100601699234337,0.029950406291078306,0.9731115823084289,0.9871004042230256,1,0.004712783520819386,0.004712783520819386,,
1551140,845,0.060781049364857495,0.03629968658712432,0.9617904003040696,0.9816574661850165,1,0.11034012216924349,0.11034012216924349,,
1551608,845,0.3029446530939625,0.23722735021724622,0.04805287030108951,0.918184216394112,1,0.5669921439604308,0.5669921439604308,,
1551350,845,0.303050726421133,0.23730954842678859,0.048035494236108645,0.9179839320489467,1,0.5124310393889839,0.5124310393889839,,
1551370,845,0.30352193594192944,0.23793144570916963,0.04787841530713288,0.9164819488843978,1,0.1460061454807381,0.1460061454807381,,
1551478,845,0.14635513058793348,0.1116110700268711,0.7786731916558204,0.9461227233321985,1,0.00024816734317489875,0.00024816734317489875,,
1551616,845,0.01526949996850693,0.0065304038562537655,0.9975905319020423,0.9988464451008798,1,0.003867893897029906,0.003867893897029906,,
1551875,845,0.07274144264255088,0.04531502023788037,0.9453082527489239,0.9744600511305104,1,0.019954149786437836,0.019954149786437836,,
1551609,845,0.2466578906811722,0.19398425627222088,0.371371380600958,0.9334308627357533,1,0.0003279617927439693,0.0003279617927439693,,
1551929,845,0.06594321676463674,0.039843347001160705,0.9550200960017984,0.978464374862598,1,0.05352728544489982,0.05352728544489982,,
1551516,845,0.0636656239953497,0.03863957434937898,0.9579427764183034,0.9798141061715284,1,0.06886528515605442,0.06886528515605442,,
1551753,845,0.17534052133274275,0.13629075488820533,0.6823132128800926,0.9399551935456767,1,0.05511428304544552,0.05511428304544552,,
1551315,845,0.05049924533792272,0.029318747976072448,0.9734189182636472,0.9872426266420253,1,0.0852220639908983,0.0852220639908983,,
1551374,845,0.1562304714994107,0.12012601209029701,0.7478050267576568,0.9427354278257349,1,5.39151290440687e-05,5.39151290440687e-05,,
1551455,845,0.3035439126552103,0.2381122619750344,0.047889622492283235,0.9165877931868702,1,0.09302723958047321,0.09302723958047321,,
1551613,845,0.08676229891632264,0.056504771476596646,0.9221884136576173,0.9658518954979871,1,0.06479112862870184,0.06479112862870184,,
1551258,845,0.058734924334685704,0.03488014339926454,0.9641190369523557,0.9827316405722675,1,0.18372478206760762,0.18372478206760762,,
1551597,845,0.12798557044455652,0.09539766524590483,0.8307345245182666,0.9505834282607903,1,0.00013903557988059756,0.00013903557988059756,,
1551635,845,0.06386185247175315,0.03860745746212154,0.9578311787095277,0.9797937546601894,1,0.06483399114592325,0.06483399114592325,,
1551338,845,0.057738532388450274,0.03428557298145664,0.965538341881774,0.9834206219536743,1,0.010889362597888308,0.010889362597888308,,
1551914,845,0.034486657051803496,0.01873235195322985,0.9877014126846778,0.9941211000237526,1,0.0312801919367387,0.0312801919367387,,
1551401,845,0.04472924806620187,0.02549667274496679,0.9793220975019885,0.9900667213349975,1,1.3919662887773576e-05,1.3919662887773576e-05,,
1551441,845,0.06556361420923823,0.03979808493074818,0.9555824938769794,0.9788324744049688,1,0.02996479383090811,0.02996479383090811,,
1551678,845,0.08439889848965035,0.05490377408190088,0.9263788783370138,0.9674146932494305,1,0.00015620148974582193,0.00015620148974582193,,
1551758,845,0.2580737489834993,0.20300853111362482,0.31184010321650135,0.9328436168351445,1,0.001261704504841088,0.001261704504841088,,
1551460,845,0.16372680290922517,0.1265955757608231,0.7228877185164466,0.9423344969072378,1,0.0013804553691120214,0.0013804553691120214,,
1551540,845,0.009298580730287062,0.003154313672275402,0.9991001755786921,0.9995627617435113,1,3.699451817996274e-05,3.699451817996274e-05,,
1551618,845,0.2819536419080373,0.22114311805059136,0.17687849510760956,0.9271415693335205,1,0.40579049137962386,0.40579049137962386,,
1551360,845,0.21246117127351402,0.166964374586867,0.5335686068281835,0.9352069314636722,1,0.0002828876715562645,0.0002828876715562645,,
1551121,845,0.06982921144556704,0.043313113085294654,0.949567366915761,0.976293479083244,1,0.059975038108751155,0.059975038108751155,,
1551917,845,0.06445982482684495,0.0396325585051629,0.9570322675164843,0.9795308861676558,1,0.021812067636206578,0.021812067636206578,,
1551163,845,0.06187050017056179,0.03722367255860368,0.9604249096451576,0.9811209901534026,1,0.04589083257673299,0.04589083257673299,,
1551203,845,0.06543986658355434,0.039664234433817655,0.9557220931435954,0.9788016972405322,1,0.05606691344542203,0.05606691344542203,,
1551543,845,0.09333051171219862,0.06238528897296072,0.9095343461425655,0.9623324298556309,1,0.00025157210738230296,0.00025157210738230296,,
1551382,845,0.06351726016184828,0.03836281119383382,0.9582892544854279,0.9800842725116119,1,0.0002395407046915654,0.0002395407046915654,,
1551509,845,0.04671714286883506,0.0268896868283905,0.9773625588188657,0.989165771723789,1,0.0641845973190692,0.0641845973190692,,
1551589,845,0.14406946870775408,0.10975588240378133,0.7855118139999115,0.9470168723673709,1,4.005561729270024e-05,4.005561729270024e-05,,
1551787,845,0.2038596440746143,0.15991900412641466,0.5705408878552336,0.9368173864821687,1,0.09055377300597534,0.09055377300597534,,
1551151,845,0.07754868660806007,0.04897234408266394,0.9378399860237285,0.9715473098471528,1,0.07344865052673877,0.07344865052673877,,
1551131,845,0.13977438065208558,0.10595818241333257,0.7981121898660503,0.9482606610121482,1,0.05001620385927874,0.05001620385927874,,
1551807,845,0.04635797109529843,0.026596284870662925,0.977789651729416,0.9893519284253044,1,6.809213859404473e-05,6.809213859404473e-05,,
1551264,845,0.07408506973436134,0.04583944309993323,0.9430720387537732,0.9732552096721498,1,8.000425193915861e-06,8.000425193915861e-06,,
1551184,845,0.08354773357920935,0.05396905739912208,0.927812537241801,0.9677879105550471,1,0.0007291397741368,0.0007291397741368,,
1551544,845,0.09138694042274037,0.060766215490522295,0.9131958356470443,0.9633824976730312,1,0.0002533146450827417,0.0002533146450827417,,
1551861,845,0.020754581797780496,0.009930193514178167,0.9955465433891916,0.997876021138405,1,4.666451117074644e-06,4.666451117074644e-06,,
1551484,845,0.09090695782693259,0.060393912496427164,0.914577691154477,0.96369674478834,1,0.13551110388590082,0.13551110388590082,,
1551802,845,0.0648787545737948,0.039430274461482506,0.9564866750148471,0.9791907810981851,1,0.032263819490066625,0.032263819490066625,,
1551842,845,0.06560836097653493,0.04009956184321614,0.9555065389552597,0.978780341235429,1,0.008968531097306776,0.008968531097306776,,
1551545,845,0.10348376372712899,0.07251834352942339,0.8887308741874084,0.9585743026018327,1,0.0010206435100984929,0.0010206435100984929,,
1551863,845,0.1610639415077278,0.12423405875994471,0.7319247878313362,0.9425415861591504,1,0.00047610978271794835,0.00047610978271794835,,
1551684,845,0.13130964614041363,0.09830423352236345,0.821793997672113,0.9497351023601237,1,0.0002226274614679502,0.0002226274614679502,,
1551129,845,0.05221490533935685,0.03078410640409285,0.9718030170961975,0.9864538310839572,1,0.023288936887752687,0.023288936887752687,,
1551924,845,0.08440341221884887,0.05462243475986272,0.9263601525059636,0.9673359312026761,1,0.00033939093345192184,0.00033939093345192184,,
1551944,845,0.08393324767041896,0.0544537035996924,0.9271932489889418,0.967734071651548,1,0.00021616046331707217,0.00021616046331707217,,
1551884,845,0.07308750927876409,0.045456332467942326,0.9447890529833638,0.9741627594309312,1,9.574453954197537e-05,9.574453954197537e-05,,
1551705,845,0.09502402939684745,0.06433794445718756,0.9066514229564036,0.9618864921606072,1,0.00025751771063919904,0.00025751771063919904,,
1551626,845,0.014412061173417404,0.006147472290180077,0.9978529910876872,0.9989719751783159,1,7.687324788219208e-05,7.687324788219208e-05,,
1551926,845,0.10096812786641568,0.06977003209520857,0.8946119282622208,0.9590375643710538,1,7.268364680457218e-05,7.268364680457218e-05,,
1551419,845,0.04881869209972459,0.02821226801347929,0.9753629904627632,0.9881495560014099,1,0.016392592292161168,0.016392592292161168,,
1551539,845,0.05883748963177298,0.035216552203752576,0.9640604913889523,0.9827935387194937,1,2.1994184583207232e-05,2.1994184583207232e-05,,
1551579,845,0.027304571443059762,0.014039979147003612,0.9922896949822199,0.9963355702044051,1,0.028778673719595638,0.028778673719595638,,
1551796,845,0.03769277201746062,0.02081592155238226,0.9853031247141062,0.9929622359753278,1,0.10861969740474575,0.10861969740474575,,
1551687,845,0.09487034716239384,0.06425720872543818,0.9069663499044798,0.9621321787404888,1,0.09532736804322406,0.09532736804322406,,
1551848,845,0.30335118415275075,0.2376196495172311,0.047937029879509985,0.9170426771862836,1,0.3297178616547511,0.3297178616547511,,
1551640,845,0.054756644519137324,0.0322449549795507,0.9689921696487019,0.9850749986847398,1,0.0673961197723395,0.0673961197723395,,
1551779,845,0.09563062351771237,0.06505528571573678,0.9054335829167361,0.9615875138337768,1,0.21979455988073193,0.21979455988073193,,
1551919,845,0.06148803752219266,0.037107763974747916,0.9608954322248578,0.9812467145359448,1,0.005052418609916121,0.005052418609916121,,
1551879,845,0.04911288365068954,0.028258798385986918,0.97506696289992,0.9880189708719114,1,1.1947866397132856e-05,1.1947866397132856e-05,,
1551418,845,0.07346477913261114,0.045771247381503594,0.9442123622937781,0.9739081679369503,1,0.0023111095014957117,0.0023111095014957117,,
1551438,845,0.13226159280322394,0.09939803606419725,0.8192439001736914,0.9504439721985847,1,0.00014316850196904873,0.00014316850196904873,,
1551558,845,0.30355694065268507,0.2381443662766165,0.047881161443507736,0.9165067817745489,1,0.04639096897838524,0.04639096897838524,,
1551598,845,0.06393172366361219,0.03856583105488968,0.9577447018118583,0.9797209040006027,1,0.0755071809163601,0.0755071809163601,,
1551358,845,0.14184932266759245,0.10774269180652413,0.7920655794595791,0.9476786829809201,1,6.161944734572877e-06,6.161944734572877e-06,,
1551915,845,0.05004504944115146,0.029112111035207573,0.9740944021380609,0.9875651592997613,1,0.014279740453801537,0.014279740453801537,,
1551212,845,0.08113839344330233,0.05210234664857519,0.9319474991132333,0.9694864188162972,1,0.025621713146185,0.025621713146185,,
1551192,845,0.30348551835313303,0.238072581257696,0.048281834798708734,0.9206919509697764,1,0.08485607216745927,0.08485607216745927,,
1551431,845,0.08031074951953304,0.051299559293992776,0.933323426524771,0.9699931093181826,1,0.04556082173073983,0.04556082173073983,,
1551511,845,0.035300425348262866,0.019259935745954315,0.9870890983500596,0.9938436971498098,1,0.0684631622106529,0.0684631622106529,,
1551730,845,0.05059125429288559,0.02943986200871175,0.9735412836437998,0.9872617949082989,1,0.00015095692530642246,0.00015095692530642246,,
1551651,845,0.06984108293332307,0.04293875847143468,0.9495726130485068,0.9760986571377765,1,0.00017633388989457544,0.00017633388989457544,,
1551135,845,0.12766542372727385,0.09513777644204399,0.8315325959497784,0.9509738584484693,1,0.0013114366090618557,0.0013114366090618557,,
1551416,845,0.06390597561427862,0.038782848954900834,0.9577903757402092,0.9798249931347791,1,0.009666531096475084,0.009666531096475084,,
1551873,845,0.07257850704076406,0.04514643019343467,0.9455516427721676,0.9744220567193371,1,0.017034969247805898,0.017034969247805898,,
1551295,845,0.03820478323213203,0.02122218308994882,0.9847587781028718,0.9927200050452337,1,0.08903258148190481,0.08903258148190481,,
1551831,845,0.2466388093424375,0.19396024034664514,0.37146244159733366,0.9336819683100763,1,0.0006161420565532483,0.0006161420565532483,,
1551276,845,0.14428617124836055,0.10973831612726276,0.7845021628719723,0.9463058221689832,1,0.0017290677890047235,0.0017290677890047235,,
1551395,845,0.1960926570230499,0.15373745055587484,0.6026714551318715,0.9371307465170313,1,0.0001930874540664318,0.0001930874540664318,,
1551860,845,0.05216303813980064,0.030651186996561275,0.9718667553936104,0.9864732180250921,1,0.0022653970275365864,0.0022653970275365864,,
1551847,845,0.30349711583447864,0.23788377594386254,0.04795602191761461,0.9172295142272948,1,0.1695044832593765,0.1695044832593765,,
1551803,845,0.028062146342039313,0.014630340135743946,0.9918577295709653,0.9961234538536077,1,0.052744792156125375,0.052744792156125375,,
1551785,845,0.3035287353652302,0.23795056861038685,0.04789338148181066,0.9166208623687503,1,0.13069212831124677,0.13069212831124677,,
1551945,845,0.02742415058986755,0.014147764207352182,0.9922199301970407,0.9962828587800555,1,0.09326602983780519,0.09326602983780519,,
1551856,845,0.08455332528073828,0.05479169908895253,0.9260856159430626,0.9671871187280859,1,0.034898425959344115,0.034898425959344115,,
1551936,845,0.14410917499604173,0.10968568729857518,0.7853570142523669,0.9469259830832013,1,0.00027826013670018135,0.00027826013670018135,,
1551799,845,0.08831710472199511,0.057985439227386824,0.9193627449783343,0.9650400441986591,1,0.0007078902724294567,0.0007078902724294567,,
1551909,845,0.08972472121344517,0.0588471750272281,0.9167827828235987,0.9641359092607498,1,0.09527061312699181,0.09527061312699181,,
1551813,845,0.04824418371751956,0.028007691144647538,0.9759362627546456,0.9884262416589202,1,0.05205594987651563,0.05205594987651563,,
1551872,845,0.1327188290160276,0.09962072287272673,0.8179717226518654,0.9497370126941246,1,5.072918574300367e-05,5.072918574300367e-05,,
1551615,845,0.03765753681433152,0.020844895794270697,0.9853422601527583,0.9929794566324139,1,0.03783978609925942,0.03783978609925942,,
1551481,845,0.3035590258024104,0.23814690170294378,0.04786914174518897,0.9163933855900728,1,0.045348115640914344,0.045348115640914344,,
1551581,845,0.06300104102181303,0.037939914493576685,0.9589830385279542,0.9803815331295167,1,0.00017679426008476717,0.00017679426008476717,,
1551738,845,0.30354959016308264,0.23812384600911413,0.04788627004528545,0.9165556991889279,1,0.076199864100432,0.076199864100432,,
1551381,845,0.06031175854225086,0.03614769131983171,0.9624034497217722,0.9819455087730807,1,6.522216956139637e-05,6.522216956139637e-05,,
1551104,845,0.05610028157097167,0.033101922902419006,0.967462689914881,0.984400782850698,1,0.008637720476379451,0.008637720476379451,,
1551580,845,0.08155053297445465,0.05252559980832913,0.9312198430441798,0.9692085977992504,1,0.0722428221738024,0.0722428221738024,,
1551657,845,0.05191931579471965,0.03016016032981064,0.9721054054404179,0.9865826652267292,1,0.18399945443791,0.18399945443791,,
1551757,845,0.10659547106401107,0.0754666035704341,0.8825698615039275,0.957299914930147,1,0.00020837987828603577,0.00020837987828603577,,
1551088,845,0.09324473208385471,0.06259576637985154,0.9101274240319652,0.9626842000487557,1,0.0004440043553783912,0.0004440043553783912,,
1551463,845,0.1886302616981287,0.1475275553910516,0.6322724973132571,0.9383808602786016,1,4.1550879146923236e-05,4.1550879146923236e-05,,
1551342,845,0.04921313255781985,0.028583266663866843,0.9749502837543179,0.9879783474681294,1,0.07035461011428423,0.07035461011428423,,
1551369,845,0.19605720169857882,0.15368448578493438,0.6028256942860021,0.9371961035489137,1,0.0011481428453778975,0.0011481428453778975,,
1551504,845,0.09132228187703857,0.06048746869294646,0.913631012622192,0.9632527796847503,1,0.0009814856775764436,0.0009814856775764436,,
1551444,845,0.05020420280844786,0.02925308004941304,0.9739425930793272,0.9874824919492784,1,0.06975016117612953,0.06975016117612953,,
1551344,845,0.0884303724563819,0.05807802603533261,0.9191725697819463,0.9649909769120686,1,0.00032694222314177956,0.00032694222314177956,,
1551663,845,0.14196605250983316,0.107809512329695,0.791733931397508,0.9474771715963624,1,0.0002907019249073217,0.0002907019249073217,,
1551248,845,0.06562005050535709,0.0401649769443419,0.9554023947726805,0.9787326470577247,1,4.794671042002152e-05,4.794671042002152e-05,,
1551625,845,0.26367223673612283,0.2073611737185656,0.2816602731622969,0.9322829478685467,1,7.632537304624876e-06,7.632537304624876e-06,,
1551347,845,0.06317896946675054,0.038124446206569136,0.9587277578108554,0.9802218959910631,1,2.995254747362175e-05,2.995254747362175e-05,,
1551446,845,0.3035405491376327,0.23810628028547298,0.047891486578321985,0.9166056313642923,1,0.10171634752211445,0.10171634752211445,,
1551744,845,0.08260480234815125,0.05326248377517888,0.9294927448276795,0.9684913769330087,1,0.020724667662549545,0.020724667662549545,,
1551189,845,0.07538037984933549,0.04696557760170943,0.9411305262741355,0.9726370705154561,1,0.15419084124367305,0.15419084124367305,,
1551368,845,0.04711377698048536,0.027109942792617185,0.977055532184373,0.9890060036395134,1,0.055131260338581733,0.055131260338581733,,
1551479,845,0.06483683899750162,0.03935172225093718,0.9565414299393525,0.9791788971750763,1,0.11614839080420092,0.11614839080420092,,
1551559,845,0.08915781185301423,0.05848554678056949,0.9178296761150267,0.9647332929962276,1,0.1344419494899931,0.1344419494899931,,
1551211,845,0.0930596798716818,0.06214804344769837,0.910469745519393,0.9625521695334863,1,0.08391209526328669,0.08391209526328669,,
1551191,845,0.01679383282681226,0.0073670904568809105,0.9970692972621217,0.9985988794697188,1,0.31175028259914195,0.31175028259914195,,
1551123,845,0.040493136910584954,0.02265164872073269,0.9830437474925503,0.9918899824462611,1,3.888235948790175e-05,3.888235948790175e-05,,
1551063,845,0.20811016415986963,0.16347689746368008,0.5524562505417989,0.9358793618823555,1,0.001466874812215857,0.001466874812215857,,
1551103,845,0.07569185743257976,0.04771291572937611,0.9407711837128852,0.9726080109342486,1,0.036123353462177876,0.036123353462177876,,
1551159,845,0.30355923149084835,0.2381696246464863,0.04788957467147359,0.9165877828512322,1,0.0033359618539173796,0.0033359618539173796,,
1551728,845,0.09385883055508985,0.06308945251987519,0.9089486914965478,0.9624331453857531,1,0.00018057301248830537,0.00018057301248830537,,
1551413,845,0.060860013619813066,0.036470787944088555,0.9617096609145608,0.9816386062403548,1,0.003726023846515991,0.003726023846515991,,
1551277,845,0.007910135174763095,0.0025241868134546425,0.9993475714511166,0.9996826218847428,1,0.11693110113507663,0.11693110113507663,,
1551456,845,0.07492650595961943,0.04721920601838339,0.9419286012064169,0.9731069380082513,1,0.268631088899672,0.268631088899672,,
1551576,845,0.039554197949947245,0.0223584451126383,0.9838292950834205,0.9922735467386123,1,0.061389994221494715,0.061389994221494715,,
1551080,845,0.22620005044697367,0.1779034166400651,0.4713200451488164,0.9345886179264276,1,0.00037691728363120625,0.00037691728363120625,,
1551574,845,0.029963501767268676,0.015704150255772938,0.9906923319587365,0.995568531491556,1,0.40674615127067776,0.40674615127067776,,
1551236,845,0.05481949651194966,0.03229254759441294,0.9689227245890485,0.9850790973907197,1,0.12965375724165962,0.12965375724165962,,
1551674,845,0.07774079307635261,0.04947118716593607,0.9375255662693498,0.9714118075518942,1,2.40098920711862e-06,2.40098920711862e-06,,
1551119,845,0.05045816248264254,0.02927846430094066,0.9736785589442631,0.9873389333372988,1,0.10864437341384614,0.10864437341384614,,
1551086,845,0.0518108545312902,0.03009448395219594,0.9722545868294289,0.9866650725545758,1,0.04827302668628608,0.04827302668628608,,
1551461,845,0.08879429919384708,0.05817361578218087,0.9184061007087704,0.9647003114984603,1,0.08107519678471498,0.08107519678471498,,
1551144,845,0.10489440881465813,0.07406959504412915,0.8862747036694023,0.9586894020256624,1,0.0005530063424351583,0.0005530063424351583,,
1551940,845,0.07535593608147068,0.047252482543934125,0.9412899911814426,0.9726669316860725,1,0.00010967161174901818,0.00010967161174901818,,
1551449,845,0.3035611252309221,0.23816807810601398,0.04787657805184109,0.9164628871748365,1,0.011946055887006812,0.011946055887006812,,
1551666,845,0.15091932470923516,0.11573764690709287,0.7646453785621597,0.9452978754205338,1,0.0006348198833909802,0.0006348198833909802,,
1551089,845,0.061045591451509354,0.03688776029550719,0.961479409200618,0.9816170052320745,1,0.014049645193430993,0.014049645193430993,,
1551304,845,0.03521495952120481,0.019235707586816312,0.9870971280386489,0.9938614263286601,1,0.07489508872929007,0.07489508872929007,,
1551841,845,0.06324050313302629,0.03848469963199604,0.9586704279278753,0.9802406958745076,1,0.02940244410336179,0.02940244410336179,,
