variant_out,mutation_id,y_true,y_pred,absolute_error,squared_error,percentage_error
1221739,1221739,0.374853409752707,0.6602889420028941,0.28543553225018714,0.08147344307094763,76.14590792664542
1221799,1221799,0.2334718408198089,0.23242112672662033,0.0010507140931885761,1.1040001056250919e-06,0.4500388952685331
1220899,1220899,1.0061472305816392,1.0059019463534762,0.0002452842281630563,6.016435258554625e-08,0.024378562173377052
1221022,1221022,0.9915569067633584,0.8831569239655308,0.10839998279782759,0.011750556270569317,10.932300714002082
1221443,1221443,0.9093621418783095,0.9081792377370724,0.0011829041412371177,1.399262207355923e-06,0.13008064518650408
1221962,1221962,1.016530760037153,0.9991461858076607,0.017384574229492245,0.00030222342114072587,1.7101867363912195
1221762,1221762,-0.00573843254337,0.1464395780228104,0.1521780105661804,0.02315814689988052,-2651.9090259587
1221543,1221543,0.1174459684265479,0.1532280287712,0.0357820603446521,0.0012803558425083246,30.46682727728592
1221142,1221142,1.0521701510005337,1.0312186502759837,0.020951500724549987,0.00043896538261081866,1.991265453085388
1220962,1220962,0.9582003415779792,0.9580228568323642,0.0001774847456149642,3.150083492600855e-08,0.018522717840267055
1221329,1221329,0.663999196752722,0.6810430865228922,0.01704388977017024,0.00029049417849771376,2.566853974149837
1221808,1221808,0.76266639880413,0.6802833679967621,0.08238303080736786,0.006786963765007722,10.801974616496208
1221748,1221748,0.9893536745502048,0.9532789892498728,0.03607468530033209,0.001301382919517996,3.6462880998276894
1222008,1222008,0.9688260824851412,0.9366447801126512,0.03218130237249006,0.0010356362223896344,3.321680016081072
1220829,1220829,0.869702589738701,0.7921671594539951,0.07753543028470589,0.006011742949434486,8.915166080855427
1221223,1221223,0.9514012671462944,0.9017026430041922,0.04969862414210213,0.002469953241617937,5.223729025626798
1221464,1221464,0.9684452684464306,0.9682222121180165,0.00022305632841412848,4.975412564559154e-08,0.023032414497925424
1221763,1221763,0.147781271674537,0.15758838678695752,0.009807115112420522,9.617950682826699e-05,6.6362367851448845
1221204,1221204,1.0011067622422352,0.9684901090719447,0.0326166531702905,0.0010638460640310214,3.2580594198801682
1222024,1222024,1.0740398552452697,1.0584313447301608,0.01560851051510892,0.00024362560050026572,1.4532524504451032
1221944,1221944,1.0059619696979425,0.9941293503561279,0.011832619341814565,0.00014001088048828415,1.1762491722592172
1221625,1221625,0.9376356973361764,0.9293581998745881,0.008277497461588235,6.851696422659967e-05,0.8828052819559463
1222222,1222222,0.583635289704596,0.5831790601687176,0.0004562295358784274,2.0814538940784528e-07,0.07817031353764535
1221065,1221065,-0.1114227885326299,0.06346326306231981,0.1748860515949497,0.030585131042471403,-156.9571663912672
1221225,1221225,0.820966626600776,0.8209634249185166,3.2016822594238548e-06,1.025076929030944e-11,0.00038998933156156
1222025,1222025,0.9832826067763076,0.983622052404271,0.0003394456279633973,1.1522333434346512e-07,0.03452167521566052
1222085,1222085,0.211764823077016,0.503243191295529,0.291478368218513,0.08495963913932704,137.64248659585272
1221405,1221405,0.546822236735423,0.6912009370694142,0.14437870033399125,0.020845209110132445,26.403224052471757
1221566,1221566,0.9257886068994552,0.9030700693610842,0.022718537538370942,0.0005161319478823696,2.453965988462232
1221586,1221586,1.0529818681316954,1.030067211209499,0.022914656922196297,0.0005250815018619587,2.1761682338228434
1221626,1221626,1.014032482712926,1.01332007210803,0.0007124106048959078,5.075288699681533e-07,0.07025520553246342
1221646,1221646,0.9700124382922242,0.6821403901915174,0.28787204810070677,0.08287031607769563,29.67715018247869
1222343,1222343,0.862241379185654,0.8612855838760997,0.0009557953095543636,9.135446737661218e-07,0.11085008590715827
1220768,1220768,0.9868437326518192,0.986606940149685,0.00023679250213426428,5.607068906700556e-08,0.023994933979867513
1221127,1221127,0.048501267788944,0.28603247897509454,0.23753121118615053,0.05642107628755964,489.742272758273
1221107,1221107,0.9669906274336976,0.8569974747752531,0.10999315265844445,0.012098493631743866,11.374789945002462
1221247,1221247,0.9372178311207264,0.9246190264957931,0.012598804624933346,0.00015872987797724188,1.34427709403135
1221367,1221367,0.88493995434708,0.8838409697574796,0.001098984589600338,1.2077671281790235e-06,0.12418747556846192
1221686,1221686,0.850303716761348,0.85101970336927,0.0007159866079220478,5.126368227237202e-07,0.08420363145642953
1221806,1221806,0.057522855288715,0.08216870092930534,0.024645845640590337,0.0006074177073398057,42.84530995008767
1222007,1222007,0.6845274749692061,0.6938767332399857,0.009349258270779592,8.740863021374061e-05,1.3657973730273099
1221106,1221106,0.877157624928958,0.8054789597135105,0.07167866521544752,0.005137831047068207,8.171697215908356
1221286,1221286,0.9313594702873702,0.9314036184741515,4.414818678133425e-05,1.9490623960795765e-09,0.004740187670794003
1221446,1221446,0.4302973264135949,0.6856215816417608,0.2553242552281659,0.06519047530781759,59.336705007261024
1221967,1221967,0.630846487154552,0.6640501984008338,0.03320371124628174,0.0011024864405264566,5.263358348248535
1221787,1221787,0.9488878944908034,0.9152632306088109,0.03362466388199248,0.0011306180211769694,3.54358655824525
1220828,1220828,0.9260143507169974,0.8957882615140348,0.030226089202962658,0.0009136164685054558,3.264105915805635
1222216,1222216,0.9311899908863585,0.8680045649558842,0.06318542593047427,0.00399239805001545,6.785449430178139
1220771,1220771,0.2775819769221009,0.6915626922358749,0.41398071531377395,0.17138003265170396,149.13818249444603
1221450,1221450,0.825829381722115,0.7507817062665088,0.0750476754556062,0.005632153591289997,9.087552116286794
1221570,1221570,-0.0339879578120099,0.4551617990012941,0.489149756813304,0.23926748459051447,-1439.1854889276674
1221242,1221242,0.933474188967202,0.9332936755002984,0.00018051346690362013,3.258511173356436e-08,0.019337810197338254
1221941,1221941,1.0101955239661322,1.0101700932390871,2.5430727045083756e-05,6.467218780415544e-10,0.0025174064269499127
1221458,1221458,0.9127208530845964,0.9139682766970838,0.0012474236124874194,1.5560656689911634e-06,0.13667087897374913
1221138,1221138,1.027769234163358,1.0277663569194282,2.8772439297775065e-06,8.278532631441509e-12,0.00027995038517763073
1222395,1222395,0.086285019173548,0.29564845676978924,0.20936343759624124,0.043833049002115196,242.6417002644937
1221031,1221031,0.689480802078131,0.6898611963981202,0.0003803943199891524,1.4469983868000968e-07,0.055171125699602384
1221451,1221451,1.0243508277834352,0.9446402338414706,0.07971059394196467,0.0063537787865807745,7.781571682276886
1221531,1221531,0.186166228934309,0.24477884140507408,0.058612612470765074,0.0034354383406480856,31.484019849511608
1221133,1221133,0.869102207245238,0.6932906866312928,0.17581152061394523,0.03090969078058769,20.229096088848824
1221213,1221213,0.9892576133512508,0.9892821258459713,2.451249472046335e-05,6.008623974207437e-10,0.0024778676847806904
1221373,1221373,0.946537825873534,0.9466987964938486,0.0001609706203146155,2.591154060447211e-08,0.017006253306999126
1222310,1222310,1.0617289264478844,1.0624087166446683,0.0006797901967838804,4.621147116434669e-07,0.06402671904759942
1222015,1222015,1.001829965840075,0.9390800909176782,0.06274987492239692,0.003937546802776458,6.263525454619298
1222313,1222313,1.0577101375744988,1.01904906527962,0.03866107229487881,0.0014946785109898456,3.6551670369289386
1222373,1222373,0.979276168628502,0.8192702604781977,0.16000590815030424,0.025601890643003597,16.339201675294117
1221953,1221953,0.979816169796908,0.858062355737405,0.12175381405950303,0.014823991238036037,12.426189504990475
1220934,1220934,0.056917875580731,0.05731217383127644,0.0003942982505454398,1.5547111038319443e-07,0.6927494157545925
1221395,1221395,0.287396481004096,0.4898747569658908,0.2024782759617948,0.04099745223646073,70.45259401033135
1221954,1221954,0.9602169406045936,0.9556542191647093,0.004562721439884343,2.0818426937980252e-05,0.4751761031222235
1221575,1221575,0.95571304267649,0.9234281722973267,0.03228487037916339,0.0010423128553993816,3.3780924752004093
1221655,1221655,0.094582648308916,0.230837801771903,0.136255153462987,0.018565466845222138,144.05935538827862
1222252,1222252,0.9312579198770472,0.9000900991413477,0.03116782073569946,0.0009714330494126971,3.3468516154809733
1222076,1222076,0.3714949043918459,0.37024313377284984,0.001251770618996062,1.5669296825817842e-06,0.3369549902831824
1221916,1221916,0.231546637162485,0.4687427142788938,0.2371960771164088,0.056261978999413355,102.43987130331735
1221617,1221617,1.015131697289529,0.9363785577646487,0.07875313952488028,0.00620205698502526,7.757923403944192
1220837,1220837,1.0315149347711454,1.0315392013376203,2.426656647491754e-05,5.888662484815918e-10,0.002352517220732377
1220761,1220761,1.108898405891438,1.056178623925473,0.05271978196596505,0.002779375410538894,4.754248151667589
1221100,1221100,0.87061860188587,0.7757820549758554,0.09483654691001464,0.008993970629815407,10.893007191046307
1221321,1221321,0.905070264739326,0.8135418765326983,0.09152838820662768,0.00837744584770314,10.112848888366612
1221541,1221541,0.654373178466103,0.6525531090514338,0.0018200694146691676,3.3126526742141665e-06,0.2781393667349782
1221860,1221860,0.877781336570738,0.6807640439578101,0.19701729261292789,0.03881581358852805,22.44491702029379
1220920,1220920,0.105173738569313,0.1835474892677618,0.07837375069844879,0.006142444798542602,74.51836529210938
1221380,1221380,0.2203745138787,0.35064802322325733,0.13027350934455734,0.016971187236946468,59.114598621990986
1221819,1221819,0.0107079788995869,0.17492744948579111,0.1642194705862042,0.026968034519613188,1533.6178015119135
1221423,1221423,1.0243871938087536,1.0080790150528076,0.016308178755946034,0.00026595669433588954,1.5919936186737087
1221663,1221663,0.2076454444052969,0.208928356988909,0.0012829125836121003,1.645864697190274e-06,0.6178380591427866
1222300,1222300,1.0129023913223736,0.997641508562127,0.015260882760246619,0.00023289454262199246,1.5066489023017402
1221429,1221429,0.84556652735007,0.8464894826075955,0.000922955257525504,8.518464073939695e-07,0.10915229348280417
1221609,1221609,0.583369474644061,0.6136420484849798,0.03027257384091886,0.0009164287269538848,5.189262578298165
1221688,1221688,0.9695698706256144,0.9693782802987747,0.0001915903268396857,3.6706853338537584e-08,0.01976034246155588
1220929,1220929,-0.0341274659817198,0.04267165265922501,0.07679911864094481,0.005898104624025916,-225.0361004889196
1222267,1222267,0.9114837220723524,0.868222532735679,0.043261189336673445,0.0018715305028235082,4.7462382804066605
1221283,1221283,1.0306606762518753,0.8750694392873261,0.15559123696454924,0.024208633020158514,15.096262091843455
1221243,1221243,0.874085725016691,0.8440405625613059,0.030045162455385133,0.0009027117869704844,3.4373244632054147
1222043,1222043,0.194208884201596,0.19336807295621775,0.0008408112453782424,7.069635503545109e-07,0.4329417002908318
1221664,1221664,0.1654356046637419,0.164712412428687,0.0007231922350549036,5.23007008843707e-07,0.4371442510968764
1221743,1221743,0.663995765995617,0.6639781308966786,1.763509893848436e-05,3.1099671457013224e-10,0.0026559053297639202
1221863,1221863,0.273793323235353,0.35808717895135117,0.08429385571599818,0.007105454111469519,30.787403695574824
1222241,1222241,0.899842477061961,0.9004939174964484,0.0006514404344873936,4.243746396851242e-07,0.07239494145846341
1221424,1221424,0.9953032935225672,0.9834101613213917,0.011893132201175494,0.00014144659355463745,1.1949254341441433
1221824,1221824,0.221653705973058,0.22312124706685468,0.0014675410937966815,2.1536768619819603e-06,0.662087325521668
1221804,1221804,0.236271613078467,0.23566031992067907,0.0006112931577879344,3.736793247583444e-07,0.25872475741930145
1220864,1220864,1.0062528979004888,0.985891021959102,0.02036187594138672,0.00041460599185242335,2.0235346386451214
1222322,1222322,1.073674822689244,0.9969350850671178,0.07673973762212627,0.005888987330312782,7.147390997761825
1222282,1222282,0.851357645344159,0.7476236472189363,0.10373399812522277,0.010760742367043722,12.184538271608353
1221685,1221685,1.0606900931963383,1.0610611768640545,0.00037108366771620993,1.377030884457145e-07,0.034985116774115164
1220945,1220945,0.799396770527061,0.7839719272913082,0.015424843235752883,0.00023792578884755146,1.9295603640708883
1221587,1221587,1.078766752385231,0.9868717927429341,0.09189495964229677,0.008444683607659351,8.51851982266884
1221746,1221746,0.651884095570919,0.6908915028074731,0.03900740723655416,0.0015215778193183778,5.983794895684875
1221866,1221866,0.643762944581058,0.6428622585272179,0.0009006860538400829,8.112353675820207e-07,0.13990958339893622
1222325,1222325,1.0312233204171777,1.023422435657295,0.00780088475988272,6.0853803036970486e-05,0.7564690019545816
1221306,1221306,0.9161715085813108,0.9161903966630726,1.8888081761758713e-05,3.567596326388821e-10,0.002061631647005358
1220866,1220866,0.9863867558053662,0.9265947346663576,0.05979202113900861,0.0035750857918876527,6.061721813183669
1221248,1221248,0.9590285263432476,0.8469977528681544,0.11203077347509327,0.012550894205427663,11.68169354693378
1221188,1221188,-0.0837040002217499,0.1873180207329763,0.27102202095472616,0.07345293584238402,-323.78622316344564
1221428,1221428,0.96145544391968,0.9572461552616548,0.004209288658025168,1.7718111006579317e-05,0.4378038196824451
1220968,1220968,0.98592772050465,0.9586336221045467,0.027294098400103328,0.000744967807474523,2.768367075238818
1220868,1220868,0.9907294081495114,0.9560507885395865,0.03467861960992491,0.0012026066580498684,3.500311924191065
1222266,1222266,1.032754124237653,0.9351963203018046,0.09755780393584845,0.009517525108785448,9.446372727667644
1222246,1222246,0.9375403222886436,0.9374282989766166,0.00011202331202697646,1.254922243749333e-08,0.011948639366626355
1222406,1222406,0.927348915231038,0.8679501370406357,0.05939877819040229,0.003528214850512611,6.405224313612723
1221399,1221399,1.084054235236231,0.9855781109471137,0.09847612428911734,0.009697547055005687,9.084058812579425
1221359,1221359,0.9007914244773436,0.9005189184936029,0.000272505983740734,7.425951117450518e-08,0.030251840363472282
1221938,1221938,0.9296900638798328,0.9294594049962457,0.00023065888358708708,5.320352057764139e-08,0.024810298888695115
1220818,1220818,0.7353191477647489,0.7336532537451746,0.0016658940195742877,2.7752028844533774e-06,0.22655387455070847
1222276,1222276,0.9705407748864716,0.9130147159076504,0.05752605897882124,0.0033092474616348193,5.927217121356938
1222396,1222396,0.264865052328851,0.2651132488611955,0.00024819653234453565,6.160151866785212e-08,0.09370678772538853
1222089,1222089,0.0541434909246529,0.14582865418943033,0.09168516326477744,0.008406169162888893,169.33736945844188
1221370,1221370,0.9884301147374036,0.9098701757037331,0.07855993903367053,0.006171664020974031,7.9479507819874105
1221650,1221650,0.0112949334097389,0.01111113217940281,0.00018380123033609128,3.378289227306088e-08,1.6272891894839432
1221789,1221789,0.0648781926774859,0.151758532534153,0.0868803398566671,0.007548193453609978,133.91300878024674
1221101,1221101,0.9298231772555262,0.9298272888622114,4.1116066852309174e-06,1.6905309534035574e-11,0.0004421923206266776
1221282,1221282,0.9959928757007732,0.9959796287007813,1.3246999991944897e-05,1.754830087865881e-10,0.001330029593095674
1221202,1221202,1.0853592952391642,1.0099399857565015,0.07541930948266273,0.005688072242841661,6.948787356729065
1221622,1221622,0.9544937516011944,0.9109960776677305,0.04349767393346393,0.0018920476376219476,4.557146011746558
1220841,1220841,1.0217825630142563,1.0211262486427395,0.0006563143715168085,4.307485542595033e-07,0.06423229317798129
1221737,1221737,0.621737209503164,0.690937574527434,0.06920036502426996,0.004788690519492205,11.130163028133481
1221111,1221111,0.891583958557596,0.8915466290370907,3.732952050528038e-05,1.3934931011541482e-09,0.004186876642068803
1221832,1221832,0.626315692090741,0.6326932433914765,0.006377551300735473,4.0673160593512726e-05,1.0182646517199971
1221593,1221593,1.04356992908846,1.0061338880687303,0.03743604101972964,0.00140145716723088,3.5873054575680774
1220833,1220833,0.826395456644523,0.7804177059728659,0.0459777506716571,0.0021139535568250652,5.563649981613415
1220913,1220913,0.802741072553504,0.8012921662905078,0.001448906262996208,2.0993293589496365e-06,0.1804948460388684
1220777,1220777,1.0321105142046607,1.0315986006987437,0.000511913505917061,2.620554375402968e-07,0.049598710493860144
1221156,1221156,0.9629828169830495,0.8852587079668971,0.07772410901615245,0.006041037122354751,8.071183373723745
1220775,1220775,1.0610345412097308,0.8941841451289329,0.166850396080798,0.02783905467231917,15.72525583291235
1221973,1221973,0.197477503726293,0.5392879583353165,0.3418104546090235,0.1168343868800273,173.08830026673735
1220874,1220874,0.78717572756584,0.7881020380436119,0.0009263104777719189,8.580511012300407e-07,0.11767518297805257
1222432,1222432,0.189959411220437,0.1900924446997783,0.0001330334793412935,1.7697906625650365e-08,0.070032581427048
1220815,1220815,0.9783615287841748,0.9773058265683826,0.0010557022157922091,1.11450716842858e-06,0.10790512348785289
1221535,1221535,0.362907101820495,0.4028416145465065,0.039934512726011506,0.001594765306663975,11.00405931040841
1221854,1221854,0.1336068242325849,0.14870350819908057,0.015096683966495661,0.00022790986678424715,11.299335983179356
1222254,1222254,0.9962048964898932,0.9746703703583411,0.021534526131552045,0.0004637358157104979,2.1616563226529495
1222314,1222314,1.0033648865690767,1.0033313137057764,3.357286330030185e-05,1.1271371501807547e-09,0.0033460273276157268
1221868,1221868,0.1495471509718809,0.5797744121293683,0.43022726115748744,0.1850954962430729,287.6866983834298
1221943,1221943,0.969239145640644,0.8695148380559334,0.09972430758471051,0.009944937523249951,10.288926941636795
1221764,1221764,0.3483101223334289,0.35179529563192136,0.003485173298492461,1.2146432920524821e-05,1.0005948937528117
1221745,1221745,0.9651146894484088,0.9087350717008503,0.05637961774755851,0.003178661297360814,5.841753147471116
1221846,1221846,0.1027494969834229,0.10185156078955716,0.000897936193865731,8.062894082540756e-07,0.873908116562945
1221946,1221946,0.93841722380481,0.9291453280807149,0.009271895724095036,8.596805031849182e-05,0.9880355442009218
1221969,1221969,0.851099652409825,0.6851278006005229,0.16597185180930207,0.027546655593008926,19.500871765058907
1221869,1221869,0.0679789109494389,0.30313266823174956,0.23515375728231064,0.05529728956398786,345.92163069104237
1222081,1222081,0.380519236497302,0.3833522783619051,0.002833041864603092,8.026126206593764e-06,0.744520011834718
1222010,1222010,0.791069636880585,0.7903152776633786,0.0007543592172063462,5.690578285841715e-07,0.09535939467743972
1222092,1222092,0.1460227341973989,0.19653513772435777,0.05051240352695888,0.0025515029100703275,34.59215019126704
1221852,1221852,0.2021438823109129,0.20286631218392365,0.0007224298730107437,5.219049214183193e-07,0.35738399042895136
1222270,1222270,0.980437136833004,0.9804231662817583,1.3970551245745533e-05,1.9517630211000206e-10,0.0014249308518517604
1221974,1221974,0.768993401058098,0.7233444363037911,0.04564896475430691,0.0020838279831399543,5.936197201626974
1221277,1221277,1.0262754825196223,0.9568560939857749,0.06941938853384744,0.004819051504413269,6.764206074904468
1221417,1221417,0.9884452100686678,0.9882894165003449,0.00015579356832295943,2.4271635930800628e-08,0.015761477392574583
1221557,1221557,0.9400454611270814,0.861920693150966,0.07812476797611545,0.0061034793713218745,8.310743597702881
1221577,1221577,1.0663508424204176,1.0663486207002981,2.2217201194330016e-06,4.936040289093391e-12,0.00020834794994770308
1220917,1220917,0.252958060873068,0.25399129708160034,0.001033236208532351,1.0675770626223079e-06,0.4084614678679164
1221020,1221020,0.809739817048729,0.6820749153777791,0.1276649016709499,0.016298327118653307,15.766163276526541
